2025-03-18 09:18:50,772 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 502.6263992123358
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 243.79469672603364
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 723.6236007876641
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 243.79469672603364
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 723.6236007876641
2025-03-18 09:24:39,202 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:24:39,203 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:24:39,203 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:24:39,203 | INFO     | car.py:283 | Timestep 0.1 had resultant forces of [np.float64(287.58939345206727), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1532.0052647991995), np.float64(1788.4525234694925), np.float64(304.8)]
2025-03-18 09:24:39,203 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(1.150357573808269), np.float64(0.0), np.float64(9.81))} at time 0.1
2025-03-18 09:24:39,203 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.09806180682241072), np.float64(0.0), 0), 'position': (np.float64(0.00938183191828067), np.float64(0.0), 0)} at time 0.15000000000000002
2025-03-18 09:24:39,204 | DEBUG    | car.py:179 | After forces are applied; Position = (np.float64(0.00938183191828067), np.float64(0.0), 0) -- Velocity = (np.float64(0.09806180682241072), np.float64(0.0), 0) --
2025-03-18 09:32:17,135 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:32:17,136 | INFO     | car.py:14 | Starting Car.py Script
2025-03-18 09:32:17,138 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-18 09:32:17,658 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:32:17,658 | DEBUG    | car.py:420 | Forces and Moments:
2025-03-18 09:32:17,658 | DEBUG    | car.py:424 | Slip Ratio and Angle:
2025-03-18 09:32:18,176 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:32:18,176 | DEBUG    | car.py:420 | Forces and Moments:
2025-03-18 09:32:18,176 | DEBUG    | car.py:424 | Slip Ratio and Angle:
2025-03-18 09:32:18,693 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:32:18,693 | DEBUG    | car.py:420 | Forces and Moments:
2025-03-18 09:32:18,693 | DEBUG    | car.py:424 | Slip Ratio and Angle:
2025-03-18 09:32:19,208 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:32:19,209 | DEBUG    | car.py:420 | Forces and Moments:
2025-03-18 09:32:19,209 | DEBUG    | car.py:424 | Slip Ratio and Angle:
2025-03-18 09:32:19,210 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:32:19,210 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:32:19,210 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:32:19,210 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:32:19,210 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:32:19,210 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:32:19,210 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:32:19,210 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:32:19,211 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:32:19,212 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:32:19,213 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:32:19,214 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:32:19,214 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:32:19,215 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:32:19,215 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:32:19,215 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:32:19,215 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:19,216 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:32:19,217 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:32:19,217 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:19,217 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:32:19,217 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:32:19,217 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:32:19,217 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:32:19,217 | INFO     | car.py:283 | Timestep 0.05 had resultant forces of [np.float64(0.0), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1868.8049999999998), np.float64(0.0)]
2025-03-18 09:32:19,217 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.0), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-18 09:32:19,217 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.0), np.float64(0.0), 0), 'position': (np.float64(0.0), np.float64(0.0), 0)} at time 0.1
2025-03-18 09:32:19,218 | DEBUG    | car.py:105 | After forces are applied; Position = (np.float64(0.0), np.float64(0.0), 0) -- Velocity = (np.float64(0.0), np.float64(0.0), 0) --
2025-03-18 09:32:19,218 | DEBUG    | helper_functions.py:144 | All objects to combine were TimeSeries
2025-03-18 09:32:19,221 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-18 09:32:19,221 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:32:19,221 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:32:19,221 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:32:19,221 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:32:19,221 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:19,221 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:19,221 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:19,221 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:19,221 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:32:19,221 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:32:19,222 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:32:19,222 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:32:19,222 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:32:19,222 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:32:19,224 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-18 09:32:19,224 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-18 09:32:19,224 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:32:19,225 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:32:19,226 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-18 09:32:19,226 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-18 09:32:19,226 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-18 09:32:19,226 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-18 09:32:19,226 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-18 09:32:19,226 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-18 09:32:19,227 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-18 09:32:20,299 | INFO     | car.py:166 | Calculating resultants at time : 0.05
2025-03-18 09:32:20,301 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:32:20,301 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:32:20,302 | DEBUG    | car.py:393 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
