2025-03-17 09:36:01,232 | INFO     | car.py:13 | Starting Car.py Script
2025-03-17 14:33:42,114 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0.0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-17 14:33:42,115 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:33:42,116 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:33:42,117 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:33:42,117 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:33:42,117 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:33:42,118 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:01,267 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:01,269 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:01,270 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:01,271 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:01,271 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:01,272 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:01,272 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:01,272 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:01,889 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:01,891 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:01,891 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:01,892 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:01,892 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:01,893 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:01,893 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:01,893 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,147 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,149 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,149 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,150 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,151 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,151 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,151 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,152 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,311 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,313 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,314 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,315 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,316 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,316 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,316 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,316 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,463 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,464 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,465 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,466 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,466 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,467 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,467 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,467 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,620 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,622 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,623 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,624 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,625 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,625 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,625 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,626 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,773 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,775 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,776 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,778 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,778 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,778 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,779 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,779 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 14:34:02,922 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,923 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
2025-03-17 14:34:02,924 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'Fx': np.float64(101.87504748105238), 'Fy': np.float64(0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(-0.0), 'max_Fx': np.float64(539.5232473308253), 'desired_Fx': np.float64(539.5232473308253), 'desired_Fy': 0, 'slip_ratio': 0.008805374315364732, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 14:34:02,926 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': np.float64(101.87504748105238), 'y_friction': np.float64(0.0)} at time 0.05
